Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
West Bank and Gaza,PSE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
West Bank and Gaza,PSE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
West Bank and Gaza,PSE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
"Yemen, Rep.",YEM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
"Yemen, Rep.",YEM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
"Yemen, Rep.",YEM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,..,..
"Yemen, Rep.",YEM,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,..
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.03271484,5.31220293
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,76.31442261,69.32437897
Zambia,ZMB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.96286535,2.12920475
Zambia,ZMB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,29.76423856,27.78617575
Zambia,ZMB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,16.62527084,16.21423721
Zambia,ZMB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,30.18260609,31.21492834
Zambia,ZMB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,44.37260818,43.70437622
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.68006228,7.70356494
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,141.36930784,103.02827223
Zimbabwe,ZWE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.78293462,1.35826993
Zimbabwe,ZWE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,45.32473722,18.16564219
Zimbabwe,ZWE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.76859662,52.81442505
Zimbabwe,ZWE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,115.13464442,110.07177332
Zimbabwe,ZWE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,25.1701746,29.55386882
Africa Eastern and Southern,AFE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.28682941150035,6.26638563294957
Africa Eastern and Southern,AFE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,96.2894798016145,91.970113074856
Africa Eastern and Southern,AFE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.01138620120092,3.04368546715315
Africa Eastern and Southern,AFE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,45.00322636148,43.8300388099369
Africa Eastern and Southern,AFE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.2746316114941,39.7848380711114
Africa Eastern and Southern,AFE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,87.4580683925756,88.5912824042331
Africa Eastern and Southern,AFE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,12.9923404683166,12.5663974036485
Africa Western and Central,AFW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.39316031669726,3.36609966131541
Africa Western and Central,AFW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.3288098761499,61.3384761146599
Africa Western and Central,AFW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.74466519924604,0.744733606720261
Africa Western and Central,AFW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,12.909945972337,13.4456177986871
Africa Western and Central,AFW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,67.0338193214843,64.0169971250692
Africa Western and Central,AFW,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,96.3217972458604,93.3780290653779
Africa Western and Central,AFW,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,11.2061834468597,14.0626375651522
Arab World,ARB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.05073565656068,5.08554183600519
Arab World,ARB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,378.899246758036,381.575981138375
Arab World,ARB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.01891308721074,2.99251035637627
Arab World,ARB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,224.703538999155,222.868900342099
Arab World,ARB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.2540989177405,41.1499080277847
Arab World,ARB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,383.669363374994,393.34527686913
Arab World,ARB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.445549133571233,0.447677201143746
Caribbean small states,CSS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.1549556440361,6.3101539211848
Caribbean small states,CSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,624.788943015375,646.751498845047
Caribbean small states,CSS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.34932879988189,3.44095202333696
Caribbean small states,CSS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,339.229805210582,352.485421678569
Caribbean small states,CSS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.8910839301422,44.7141364079289
Caribbean small states,CSS,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,431.390809059699,445.368991939938
Caribbean small states,CSS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.813829639566413,0.784936879544328
Central Europe and the Baltics,CEB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.57476370724535,6.715266575392
Central Europe and the Baltics,CEB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1053.87766776303,1094.7497004988
Central Europe and the Baltics,CEB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.87385767053138,4.96768290557856
Central Europe and the Baltics,CEB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,781.242213780987,809.759261330935
Central Europe and the Baltics,CEB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.8394127566485,25.9987973302147
Central Europe and the Baltics,CEB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,549.110542010609,600.518818102605
Central Europe and the Baltics,CEB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0470623429652211,0.0517309513487448
Early-demographic dividend,EAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.82053940267362,4.74291961053168
Early-demographic dividend,EAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,171.583371005245,172.092592101416
Early-demographic dividend,EAR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.45635138004842,2.42670307167069
Early-demographic dividend,EAR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,87.8945265689447,87.8860498135788
Early-demographic dividend,EAR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.6401448251949,47.6977811658458
Early-demographic dividend,EAR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,210.67892804723,211.792024862875
Early-demographic dividend,EAR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.44178473144402,1.46984551368034
East Asia & Pacific,EAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.51110341967016,6.66973293451968
East Asia & Pacific,EAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,719.916029401073,751.266928608208
East Asia & Pacific,EAS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.31450384055247,4.41645375456008
East Asia & Pacific,EAS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,477.620200652749,498.05705582483
East Asia & Pacific,EAS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,33.6522587219507,33.7057921655633
East Asia & Pacific,EAS,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,366.382407380215,400.009453893682
East Asia & Pacific,EAS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0695218897262948,0.0829018714328907
East Asia & Pacific (excluding high income),EAP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.9159580841462,5.07064079038381
East Asia & Pacific (excluding high income),EAP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,387.986012930472,414.13739119202
East Asia & Pacific (excluding high income),EAP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.73274841402765,2.803543578114
East Asia & Pacific (excluding high income),EAP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,215.637440581625,228.933782729942
East Asia & Pacific (excluding high income),EAP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.2801517103716,44.5595188325351
East Asia & Pacific (excluding high income),EAP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,299.353523900628,334.223136234899
East Asia & Pacific (excluding high income),EAP,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.128348511116389,0.149668490204197
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.91598581970141,5.07067334334712
East Asia & Pacific (IDA & IBRD countries),TEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,387.989006096932,414.140682064086
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.73278126448334,2.80358254128511
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,215.640457162629,228.937288584763
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,44.2796564540752,44.5590030214437
East Asia & Pacific (IDA & IBRD countries),TEA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,299.352301918444,334.221735914982
East Asia & Pacific (IDA & IBRD countries),TEA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.128500802930712,0.149783962031137
Euro area,EMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.1543704724899,10.2191200461644
Euro area,EMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4071.21206449327,4001.03178024301
Euro area,EMU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.54772438039876,7.59384718335693
Euro area,EMU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3025.37384008573,2972.49322866561
Euro area,EMU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.6636259305692,25.6850401355094
Euro area,EMU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1268.20956096531,1325.07575246981
Euro area,EMU,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.012950238847927,..
Europe & Central Asia,ECS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.2804027966506,9.36639103761549
Europe & Central Asia,ECS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2346.74368591565,2334.23665335228
Europe & Central Asia,ECS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.77628474034865,6.84133267221918
Europe & Central Asia,ECS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1713.10791896454,1704.57229683427
Europe & Central Asia,ECS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,26.9744952626084,26.9527427970192
Europe & Central Asia,ECS,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,865.192519128834,904.766749919233
Europe & Central Asia,ECS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,0.0370557427135601
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.15124372161668,5.38618732597558
Europe & Central Asia (excluding high income),ECA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,410.994707423473,436.645452162197
Europe & Central Asia (excluding high income),ECA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.11283645423921,3.29948207086148
Europe & Central Asia (excluding high income),ECA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,248.45569359013,267.535525060091
Europe & Central Asia (excluding high income),ECA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,39.3718381961049,38.5764072247724
Europe & Central Asia (excluding high income),ECA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,457.32945276182,477.083120093454
Europe & Central Asia (excluding high income),ECA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,0.158004418059602
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.37051457984851,5.58497568709405
Europe & Central Asia (IDA & IBRD countries),TEC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,475.31478779182,502.902119122448
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.4300409826612,3.60237866100184
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,303.679908520407,324.465362981621
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.9758434659475,35.367220531197
Europe & Central Asia (IDA & IBRD countries),TEC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,461.725682436362,484.959156898389
Europe & Central Asia (IDA & IBRD countries),TEC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,..,0.135568460148985
European Union,EUU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.86771757449254,9.91538086628544
European Union,EUU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3531.31694685138,3476.43055157512
European Union,EUU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.39679219663285,7.42732597257968
European Union,EUU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2646.55489463391,2603.6898650715
European Union,EUU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.0329355165537,25.0852288726287
European Union,EUU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,1109.61918512037,1164.32201515355
European Union,EUU,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0129661470756234,..
Fragile and conflict affected situations,FCS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.56975052153968,4.50396311977631
Fragile and conflict affected situations,FCS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,85.9947434523893,82.7968096210925
Fragile and conflict affected situations,FCS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.4233929669803,1.38739843808343
Fragile and conflict affected situations,FCS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,31.8165078312993,26.9086207802486
Fragile and conflict affected situations,FCS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.1211607418107,57.3272161869208
Fragile and conflict affected situations,FCS,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,121.364016728936,121.370307613754
Fragile and conflict affected situations,FCS,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.89373806009746,10.1925694808976
Heavily indebted poor countries (HIPC),HPC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.65877413085538,4.59939464284498
Heavily indebted poor countries (HIPC),HPC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,47.2669741174604,46.3155605706021
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.39276147184598,1.41734031511147
Heavily indebted poor countries (HIPC),HPC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,14.0361466524162,14.2138196553654
Heavily indebted poor countries (HIPC),HPC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.1170255699355,47.3072174150442
Heavily indebted poor countries (HIPC),HPC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,61.8302618927343,63.9249832669977
Heavily indebted poor countries (HIPC),HPC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,23.1898375589919,22.0079168690178
High income,HIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.2920406707293,12.4910979679074
High income,HIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5532.18414071949,5638.68416207963
High income,HIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.61419256842096,7.72202871971081
High income,HIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3424.88984095819,3485.03032045236
High income,HIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,38.0858126120759,38.2018317416886
High income,HIC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,2234.22907748462,2318.91248530402
High income,HIC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0125709691262551,0.0146149602491574
IBRD only,IBD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.41121017899837,5.48757725343359
IBRD only,IBD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,343.267442404743,354.68310602768
IBRD only,IBD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.91087290256114,2.96125811686695
IBRD only,IBD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,184.564357297126,190.818558892186
IBRD only,IBD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,46.0330998740978,45.9988883535959
IBRD only,IBD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,320.320884370038,338.320032963181
IBRD only,IBD,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.208540148578867,0.195167460857439
IDA & IBRD total,IBT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.30379383841597,5.37265005308769
IDA & IBRD total,IBT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,271.100498316478,279.007103799921
IDA & IBRD total,IBT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.78513755625708,2.8293726902217
IDA & IBRD total,IBT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,142.342167175385,146.599616225637
IDA & IBRD total,IBT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,46.5795941883807,46.5098743479488
IDA & IBRD total,IBT,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,262.572230878359,275.844748928957
IDA & IBRD total,IBT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.02153847668745,0.982507268613717
IDA blend,IDB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.4574132213153,3.53926702924618
IDA blend,IDB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,60.8981203972859,62.3250787224207
IDA blend,IDB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.01893860856212,0.989380262231077
IDA blend,IDB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.4762521562142,16.9933271772049
IDA blend,IDB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,63.2928190798427,60.8427211919528
IDA blend,IDB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,111.785721593919,111.122775214998
IDA blend,IDB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.02080277706311,11.9158342388654
IDA only,IDX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11829804647927,4.04199992889732
IDA only,IDX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,46.505056009525,46.7888511228091
IDA only,IDX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.05604875943964,1.07933555809144
IDA only,IDX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,11.952025964367,12.5183997514436
IDA only,IDX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,53.85434183633,54.2708473985486
IDA only,IDX,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,73.491029526091,76.5279608937787
IDA only,IDX,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,20.4466165988446,18.9789418480431
IDA total,IDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.81192762330592,3.81173374970284
IDA total,IDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,51.535011514054,52.2172690921558
IDA total,IDA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.03884537967441,1.03813343606909
IDA total,IDA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.8825816259934,14.0819566891736
IDA total,IDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,57.7489265986762,57.0083335214525
IDA total,IDA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,86.8739056094227,88.6155227232804
IDA total,IDA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,15.3193716077816,16.0368343650744
Late-demographic dividend,LTE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.6348339835053,5.78121959845191
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,550.78237844096,575.702029650505
Late-demographic dividend,LTE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.1553888595819,3.23764129826616
Late-demographic dividend,LTE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,308.324086926632,322.288111815115
Late-demographic dividend,LTE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.958257933472,43.9550981088341
Late-demographic dividend,LTE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,422.614264301462,461.570447431324
Late-demographic dividend,LTE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0607837377034372,0.0670442858572414
Latin America & Caribbean,LCN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.94023462737737,7.95608182230251
Latin America & Caribbean,LCN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,682.41339555852,662.036305630371
Latin America & Caribbean,LCN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.05262302707047,4.04793407191872
Latin America & Caribbean,LCN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,351.282514003708,336.026866701855
Latin America & Caribbean,LCN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.3182044149653,49.0367857498975
Latin America & Caribbean,LCN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,592.938823191359,613.585081319675
Latin America & Caribbean,LCN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.274734477757358,0.280215837298958
Latin America & Caribbean (excluding high income),LAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.87486628065588,7.87768408164418
Latin America & Caribbean (excluding high income),LAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,656.830435429591,642.521079940858
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.9869986089053,3.97468196185271
Latin America & Caribbean (excluding high income),LAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,332.551391614075,324.084624681324
Latin America & Caribbean (excluding high income),LAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.1395370259726,49.3309332525778
Latin America & Caribbean (excluding high income),LAC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,593.426854941821,610.981026193822
Latin America & Caribbean (excluding high income),LAC,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.320927395906788,0.323457057225493
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.88395418002551,7.89498879172735
Latin America & the Caribbean (IDA & IBRD countries),TLA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,675.850268589956,654.340775192371
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.94283131061448,3.92891372223716
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,341.254272170909,324.991759664502
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.300153064266,50.1249280177812
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,598.356529602098,619.416927269811
Latin America & the Caribbean (IDA & IBRD countries),TLA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.279568769296593,0.284547816887758
Least developed countries: UN classification,LDC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.91852996935639,3.84987055611281
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,43.077560961242,42.823804700763
Least developed countries: UN classification,LDC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.902902124880163,0.926191252314573
Least developed countries: UN classification,LDC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.0914567765567,10.395365384108
Least developed countries: UN classification,LDC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,54.6431965729864,55.2726640601747
Least developed countries: UN classification,LDC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,69.5049773463536,72.1841170668605
