Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021]
Netherlands,NLD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
New Caledonia,NCL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
New Caledonia,NCL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
New Caledonia,NCL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
New Caledonia,NCL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
New Caledonia,NCL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
New Zealand,NZL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
New Zealand,NZL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
New Zealand,NZL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
New Zealand,NZL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Nicaragua,NIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Nicaragua,NIC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Nicaragua,NIC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Nicaragua,NIC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Nicaragua,NIC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Niger,NER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Niger,NER,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Niger,NER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Niger,NER,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Nigeria,NGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Nigeria,NGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Nigeria,NGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Nigeria,NGA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
North Macedonia,MKD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
North Macedonia,MKD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
North Macedonia,MKD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
North Macedonia,MKD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Northern Mariana Islands,MNP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Northern Mariana Islands,MNP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Northern Mariana Islands,MNP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Northern Mariana Islands,MNP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Northern Mariana Islands,MNP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Norway,NOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Norway,NOR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Norway,NOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Norway,NOR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Oman,OMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Oman,OMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Oman,OMN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Oman,OMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Oman,OMN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Pakistan,PAK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Pakistan,PAK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Pakistan,PAK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Pakistan,PAK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Pakistan,PAK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Palau,PLW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Palau,PLW,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Palau,PLW,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Palau,PLW,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Palau,PLW,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Panama,PAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Panama,PAN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Panama,PAN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Panama,PAN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Panama,PAN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Papua New Guinea,PNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Papua New Guinea,PNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Papua New Guinea,PNG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Papua New Guinea,PNG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Papua New Guinea,PNG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Paraguay,PRY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Paraguay,PRY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Paraguay,PRY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Paraguay,PRY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Paraguay,PRY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Peru,PER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Peru,PER,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Peru,PER,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Peru,PER,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Peru,PER,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Philippines,PHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Philippines,PHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Philippines,PHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Philippines,PHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Poland,POL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Poland,POL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Poland,POL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Poland,POL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Portugal,PRT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Portugal,PRT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Portugal,PRT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Portugal,PRT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Puerto Rico,PRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Puerto Rico,PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Puerto Rico,PRI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Puerto Rico,PRI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Puerto Rico,PRI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Puerto Rico,PRI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Qatar,QAT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Qatar,QAT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Qatar,QAT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Qatar,QAT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Romania,ROU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Romania,ROU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Romania,ROU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Romania,ROU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Russian Federation,RUS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Russian Federation,RUS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Russian Federation,RUS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Russian Federation,RUS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Rwanda,RWA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Rwanda,RWA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Rwanda,RWA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Rwanda,RWA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Samoa,WSM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Samoa,WSM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Samoa,WSM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Samoa,WSM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
San Marino,SMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
San Marino,SMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
San Marino,SMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
San Marino,SMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
San Marino,SMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sao Tome and Principe,STP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sao Tome and Principe,STP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sao Tome and Principe,STP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sao Tome and Principe,STP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sao Tome and Principe,STP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Saudi Arabia,SAU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Saudi Arabia,SAU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Saudi Arabia,SAU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Saudi Arabia,SAU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Senegal,SEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Senegal,SEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Senegal,SEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Senegal,SEN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Serbia,SRB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Serbia,SRB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Serbia,SRB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Serbia,SRB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Seychelles,SYC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Seychelles,SYC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Seychelles,SYC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Seychelles,SYC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sierra Leone,SLE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sierra Leone,SLE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sierra Leone,SLE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sierra Leone,SLE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Singapore,SGP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Singapore,SGP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Singapore,SGP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Singapore,SGP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sint Maarten (Dutch part),SXM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sint Maarten (Dutch part),SXM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Slovak Republic,SVK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Slovak Republic,SVK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Slovak Republic,SVK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Slovenia,SVN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Slovenia,SVN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Slovenia,SVN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Slovenia,SVN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Solomon Islands,SLB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Solomon Islands,SLB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Solomon Islands,SLB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Solomon Islands,SLB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Somalia,SOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Somalia,SOM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Somalia,SOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Somalia,SOM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
South Africa,ZAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
South Africa,ZAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
South Africa,ZAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
South Africa,ZAF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
South Sudan,SSD,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
South Sudan,SSD,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
South Sudan,SSD,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
South Sudan,SSD,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Spain,ESP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Spain,ESP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Spain,ESP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Spain,ESP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sri Lanka,LKA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sri Lanka,LKA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sri Lanka,LKA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sri Lanka,LKA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sri Lanka,LKA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
St. Kitts and Nevis,KNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
St. Kitts and Nevis,KNA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
St. Kitts and Nevis,KNA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
St. Kitts and Nevis,KNA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
St. Kitts and Nevis,KNA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
St. Lucia,LCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
St. Lucia,LCA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
St. Lucia,LCA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
St. Lucia,LCA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
St. Lucia,LCA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
St. Martin (French part),MAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
St. Martin (French part),MAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
St. Martin (French part),MAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
St. Martin (French part),MAF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
St. Vincent and the Grenadines,VCT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
St. Vincent and the Grenadines,VCT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
St. Vincent and the Grenadines,VCT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Sudan,SDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Sudan,SDN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Sudan,SDN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Sudan,SDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Sudan,SDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Suriname,SUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
